cik,company_name,executive_name,title_context
0001720893,Bioxcel Therapeutics Inc,Chids Mahadevan,"Mehta and Chids Mahadevan, our Chief Executive Officer and Vice President&#151;Finance, respectively, at 90% of their aggregate compensation, which as of the date of this offering is currently"
0001720893,Bioxcel Therapeutics Inc,Luca Rastelli,"employment agreements for Frank Yocca, the Chief Scientific Officer and Luca Rastelli, the Vice President&#151;Oncology R&amp;D have been contributed to the Company by the Parent as a part of"
0001570562,Evolus Inc,Primary Standard,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Code Number,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Employer Identification,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Von Karman,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Murthy Simhambhatla,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Michael A. Hedge,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Alexa M. Ekman,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Twelfth Floor,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Jeffrey J. Plumer,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Legal Evolus,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Michael J. Zeidel,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Times Square,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Each Class,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Registered Proposed,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,The Registrant,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Underwriting Discounts,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Cantor Mizuho,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Robinson Humphrey,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Financial Condition,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Our Business,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,User Fee,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,South Korean,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,South Africa,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,South Korea,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Our Strategy,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Risks Associated,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Our Market,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Kickback Statute,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Baby Boomers,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Economic Analysis,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Baby Boomer,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,American Society,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Plastic Surgeons,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Bernstein Research,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Overview We,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Strathspey Crown,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Certain Relationships,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Business Startups,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Proposed Nasdaq,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Year Ended,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Operations Data,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,See Note,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Pro Forma,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Balance Sheet,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Risks Related,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Strategy We,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,The Daewoong,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Joint Steering,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,The Form,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,North America,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Affordable Care,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Citizen Petition,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
0001570562,Evolus Inc,Risk Evaluation,"As filed with the Securities and Exchange Commission on January 9, 2018. Registration No. 333- &#160; UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 __________________________"
